INTERVAL,2,ARCS,FLCK,NZDT,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000000111XXAAA,60B08Eaaa063,60B08Eaaa063,1,1,IN20,A001,20150911,48,1,1207.1,0.1,0,0,0.1,0,0.1,0,0,0.1,0,0,0.1,0,0,0.1,0,0.1,0,0.6,0.2,0,0.1,0,0,0.1,0,0,0.2,0,0.1,0,0.1,0,0,0.1,0,0,0.1,0,0,0.1,0,0.2,0.8,0,0.1,0,0,1210.6
0000000111XXAAA,60B08Eaaa063,60B08Eaaa063,1,1,IN20,A001,20150912,48,1,1210.6,0.1,0,0,0.1,0,0.1,0,0,0.1,0,0,0.1,0,0,0.1,0,0.1,0,0,0.1,0,0,0.9,0.1,0,0,0.1,0,0.1,0,0,0.1,0,0,0.1,0.1,0.1,0,0,0.1,0,0.1,0,0.1,0,0,0.1,0,1213.4
0000000222XXBBB,70C06Bbbb115,70C06Bbbb115,1,1,UN24,A001,20150912,48,1,74475.8,0.5,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.9,1,1.5,1.7,1.4,1.4,1.3,1.7,1.6,1.4,0.8,0.8,0.8,0.7,0.5,0.5,0.7,0.6,0.6,0.7,0.8,0.8,1.3,1.6,1.4,1.3,1.3,1.2,1.4,1.3,1.1,0.8,0.8,0.7,0.7,74518.7
0000000333XXCCC,60B07Accc579,60B07Accc579,1,1,WE10|WD14,A001,20150912,48,1,67245.3,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.4,1.4,0.8,0.4,0.7,0.3,0.5,0.4,0.3,0.3,0.3,0.2,0.3,0.4,0.3,0.3,0.2,0.6,1.4,1.7,1.3,1.4,1.5,1.1,0.8,0.7,0.6,0.4,0.2,0.4,0.2,67269.1
0000000444XXDDD,60B07Hddd035,60B07Hddd035,1,1,N10|WDD14|WED14,A001,20150912,48,1,99833.9,0.6,0.6,0.6,0.6,0.6,0.9,1.7,0.8,0.8,1.3,1.4,1.2,1.2,1.2,1.3,1.1,1.3,0.6,0.4,1.6,1.5,1.1,0.4,0.5,0.6,0.7,1,0.4,0.4,1.1,0.2,0.8,2,1.9,2.4,1.5,2.2,2.2,2.2,2.3,2.2,2.3,1.7,1.2,0.7,0.6,0.5,0.4,99888.7
0000000555XXEEE,60B07Heee225,60B07Heee2025,1,1,CN8,A001,20150912,48,1,12072.3,0,1.1,0.2,0,0.6,0.1,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1.5,1.4,0,12078.2
0000000555XXEEE,70C07Afff590,70C07Afff590,1,1,UN24,A001,20150912,48,1,20376,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0.1,0,0.1,0.1,0.5,1.5,2.1,0.6,0.8,0.2,0,0,0.1,0,0,0.1,0,0,0.1,0,0,0.1,0,0,0.1,0,0,0.1,0,0,0.1,0,0,0.1,0,0.1,0,0,20383.3
0000000666XXFFF,60B07Gggg619,60B07Gggg619,1,1,N7|D17,A001,20150912,48,1,82120,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0,0.1,0.1,0.4,0,0.1,0.3,0.1,0,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,82125.6
0000145342TRDC4,214058160,214058160,1,1,CN,A001,20151005,48,1,1000,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,2176
